x,y,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,ID,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,LOCAL_DAY,LOCAL_MONTH,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_PRECIPITATION,LOCAL_DATE,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN,COOLING_DEGREE_DAYS
-112.79888888888888,49.63027777777778,,-18.8,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.13,2011,,,,,0,13,1,,AB,36.8,-16.2,0,2011-01-13 00:00:00,,-21.3,M,,,0
-112.79888888888888,49.63027777777778,,-19.4,M,31,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.14,2011,,,,,32,14,1,,AB,37.4,-18.5,0,2011-01-14 00:00:00,,-20.2,M,,,0
-112.79888888888888,49.63027777777778,,-20,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.15,2011,,,,,0,15,1,,AB,38,-19.4,0,2011-01-15 00:00:00,,-20.6,M,,,0
-112.79888888888888,49.63027777777778,,-12.4,M,2,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.16,2011,,,,,37,16,1,,AB,30.4,-5.2,0,2011-01-16 00:00:00,,-19.5,M,,,0
-112.79888888888888,49.63027777777778,,-17.3,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.17,2011,,,,,0,17,1,,AB,35.3,-15.8,0,2011-01-17 00:00:00,,-18.7,M,,,0
-112.79888888888888,49.63027777777778,,-13.4,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.19,2011,,,,,46,19,1,,AB,31.4,-6.2,0,2011-01-19 00:00:00,,-20.6,M,,,0
-112.79888888888888,49.63027777777778,,-0.6,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.22,2011,,,,,87,22,1,,AB,18.6,3.6,0,2011-01-22 00:00:00,,-4.7,M,,,0
-112.79888888888888,49.63027777777778,,2.7,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.25,2011,,,,,57,25,1,,AB,15.3,7.6,0,2011-01-25 00:00:00,,-2.3,M,,,0
-112.79888888888888,49.63027777777778,,5.7,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.26,2011,,,,,87,26,1,,AB,12.3,8.4,0,2011-01-26 00:00:00,,3,M,,,0
-112.79888888888888,49.63027777777778,,9.4,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.27,2011,,,,,82,27,1,,AB,8.6,12.7,0,2011-01-27 00:00:00,,6.1,M,,,0
-112.79888888888888,49.63027777777778,,2.4,M,4,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.28,2011,,,,,50,28,1,,AB,15.6,9,0,2011-01-28 00:00:00,,-4.2,M,,,0
-112.79888888888888,49.63027777777778,,-11.3,M,3,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.29,2011,,,,,35,29,1,,AB,29.3,-4.3,1.1,2011-01-29 00:00:00,,-18.2,M,,,0
-112.79888888888888,49.63027777777778,,-25.1,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.30,2011,,,,,0,30,1,,AB,43.1,-18.1,2.5,2011-01-30 00:00:00,,-32.1,M,,,0
-112.79888888888888,49.63027777777778,,-27.9,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.1.31,2011,,,,,0,31,1,,AB,45.9,-22.3,0,2011-01-31 00:00:00,,-33.5,M,,,0
-112.79888888888888,49.63027777777778,,-21.6,M,23,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.1,2011,,,,,32,1,2,,AB,39.6,-9.1,0,2011-02-01 00:00:00,,-34.1,M,,,0
-112.79888888888888,49.63027777777778,,-6.1,M,23,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.2,2011,,,,,54,2,2,,AB,24.1,1.1,0,2011-02-02 00:00:00,,-13.2,M,,,0
-112.79888888888888,49.63027777777778,,0.5,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.3,2011,,,,,85,3,2,,AB,17.5,5.6,0,2011-02-03 00:00:00,,-4.6,M,,,0
-112.79888888888888,49.63027777777778,,6.2,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.4,2011,,,,,89,4,2,,AB,11.8,9.8,0,2011-02-04 00:00:00,,2.6,M,,,0
-112.79888888888888,49.63027777777778,,-1.7,M,35,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.5,2011,,,,,59,5,2,,AB,19.7,2.4,1.5,2011-02-05 00:00:00,,-5.7,M,,,0
-112.79888888888888,49.63027777777778,,-8.2,M,33,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.6,2011,,,,,52,6,2,,AB,26.2,-5.7,0,2011-02-06 00:00:00,,-10.6,M,,,0
-112.79888888888888,49.63027777777778,,-14.3,M,12,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.7,2011,,,,,43,7,2,,AB,32.3,-10,1.1,2011-02-07 00:00:00,,-18.6,M,,,0
-112.79888888888888,49.63027777777778,,-19.9,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.8,2011,,,,,0,8,2,,AB,37.9,-11.8,0,2011-02-08 00:00:00,,-27.9,M,,,0
-112.79888888888888,49.63027777777778,,-0.2,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.10,2011,,,,,76,10,2,,AB,18.2,2.7,0,2011-02-10 00:00:00,,-3,M,,,0
-112.79888888888888,49.63027777777778,,4.2,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.14,2011,,,,,48,14,2,,AB,13.8,13,0,2011-02-14 00:00:00,,-4.6,M,,,0
-112.79888888888888,49.63027777777778,,3.5,M,23,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.15,2011,,,,,63,15,2,,AB,14.5,7.1,0.3,2011-02-15 00:00:00,,-0.2,M,,,0
-112.79888888888888,49.63027777777778,,-7.2,M,9,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.16,2011,,,,,39,16,2,,AB,25.2,0.5,1.8,2011-02-16 00:00:00,,-14.9,M,,,0
-112.79888888888888,49.63027777777778,,-16.1,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.17,2011,,,,,0,17,2,,AB,34.1,-14.4,0,2011-02-17 00:00:00,,-17.7,M,,,0
-112.79888888888888,49.63027777777778,,-21.1,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.18,2011,,,,,0,18,2,,AB,39.1,-17.1,0.3,2011-02-18 00:00:00,,-25.1,M,,,0
-112.79888888888888,49.63027777777778,,-22.3,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.19,2011,,,,,0,19,2,,AB,40.3,-16.5,0,2011-02-19 00:00:00,,-28.1,M,,,0
-112.79888888888888,49.63027777777778,,-16.3,M,19,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.20,2011,,,,,46,20,2,,AB,34.3,-10.6,0,2011-02-20 00:00:00,,-21.9,M,,,0
-112.79888888888888,49.63027777777778,,-5.1,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.21,2011,,,,,76,21,2,,AB,23.1,1,0,2011-02-21 00:00:00,,-11.1,M,,,0
-112.79888888888888,49.63027777777778,,-10.2,M,36,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.22,2011,,,,,37,22,2,,AB,28.2,-6.3,0.8,2011-02-22 00:00:00,,-14,M,,,0
-112.79888888888888,49.63027777777778,,-16.1,M,2,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.23,2011,,,,,33,23,2,,AB,34.1,-13.8,0.3,2011-02-23 00:00:00,,-18.4,M,,,0
-112.79888888888888,49.63027777777778,,-6.2,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.27,2011,,,,,63,27,2,,AB,24.2,-1.3,0,2011-02-27 00:00:00,,-11.1,M,,,0
-112.79888888888888,49.63027777777778,,-14.3,M,32,,3033875,,,,,LETHBRIDGE,,,3033875.2011.2.28,2011,,,,,37,28,2,,AB,32.3,-7.4,0.5,2011-02-28 00:00:00,,-21.2,M,,,0
-112.79888888888888,49.63027777777778,,-22.1,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.1,2011,,,,,0,1,3,,AB,40.1,-18.9,0,2011-03-01 00:00:00,,-25.2,M,,,0
-112.79888888888888,49.63027777777778,,-13.5,M,22,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.2,2011,,,,,33,2,3,,AB,31.5,-7.6,0,2011-03-02 00:00:00,,-19.4,M,,,0
-112.79888888888888,49.63027777777778,,-14.7,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.3,2011,,,,,0,3,3,,AB,32.7,-8.4,0,2011-03-03 00:00:00,,-20.9,M,,,0
-112.79888888888888,49.63027777777778,,-17.2,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.4,2011,,,,,0,4,3,,AB,35.2,-14.4,1,2011-03-04 00:00:00,,-20,M,,,0
-112.79888888888888,49.63027777777778,,-16.6,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.5,2011,,,,,0,5,3,,AB,34.6,-14.1,0,2011-03-05 00:00:00,,-19,M,,,0
-112.79888888888888,49.63027777777778,,-20.1,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.6,2011,,,,,0,6,3,,AB,38.1,-15.8,0,2011-03-06 00:00:00,,-24.3,M,,,0
-112.79888888888888,49.63027777777778,,-19.2,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.7,2011,,,,,0,7,3,,AB,37.2,-13.8,0,2011-03-07 00:00:00,,-24.6,M,,,0
-112.79888888888888,49.63027777777778,,-14.6,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.8,2011,,,,,0,8,3,,AB,32.6,-5.3,0,2011-03-08 00:00:00,,-23.8,M,,,0
-112.79888888888888,49.63027777777778,,-1.6,M,23,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.9,2011,,,,,59,9,3,,AB,19.6,5.2,0,2011-03-09 00:00:00,,-8.4,M,,,0
-112.79888888888888,49.63027777777778,,2.1,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.10,2011,,,,,65,10,3,,AB,15.9,8.8,0,2011-03-10 00:00:00,,-4.7,M,,,0
-112.79888888888888,49.63027777777778,,-7.3,M,36,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.11,2011,,,,,41,11,3,,AB,25.3,-3.7,0,2011-03-11 00:00:00,,-10.8,M,,,0
-112.79888888888888,49.63027777777778,,-1.3,M,22,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.12,2011,,,,,41,12,3,,AB,19.3,8,0,2011-03-12 00:00:00,,-10.6,M,,,0
-112.79888888888888,49.63027777777778,,2.4,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.13,2011,,,,,54,13,3,,AB,15.6,8,0,2011-03-13 00:00:00,,-3.3,M,,,0
-112.79888888888888,49.63027777777778,,5.7,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.14,2011,,,,,85,14,3,,AB,12.3,9.2,0,2011-03-14 00:00:00,,2.2,M,,,0
-112.79888888888888,49.63027777777778,,5.8,M,23,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.15,2011,,,,,57,15,3,,AB,12.2,10.5,0,2011-03-15 00:00:00,,1,M,,,0
-112.79888888888888,49.63027777777778,,3.6,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.16,2011,,,,,87,16,3,,AB,14.4,8.2,0,2011-03-16 00:00:00,,-1,M,,,0
-112.79888888888888,49.63027777777778,,3,M,27,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.17,2011,,,,,69,17,3,,AB,15,8,0,2011-03-17 00:00:00,,-2.1,M,,,0
-112.79888888888888,49.63027777777778,,-0.7,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.19,2011,,,,,0,19,3,,AB,18.7,4.1,0.3,2011-03-19 00:00:00,,-5.5,M,,,0
-112.79888888888888,49.63027777777778,,-1.1,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.20,2011,,,,,0,20,3,,AB,19.1,2,0,2011-03-20 00:00:00,,-4.2,M,,,0
-112.79888888888888,49.63027777777778,,-1.9,M,10,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.21,2011,,,,,33,21,3,,AB,19.9,-0.2,4.4,2011-03-21 00:00:00,,-3.5,M,,,0
-112.79888888888888,49.63027777777778,,-0.3,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.22,2011,,,,,0,22,3,,AB,18.3,1.4,0.3,2011-03-22 00:00:00,,-2,M,,,0
-112.79888888888888,49.63027777777778,,-0.3,M,13,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.23,2011,,,,,37,23,3,,AB,18.3,3.5,0.8,2011-03-23 00:00:00,,-4.1,M,,,0
-112.79888888888888,49.63027777777778,,-3.1,M,9,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.24,2011,,,,,32,24,3,,AB,21.1,-0.7,0,2011-03-24 00:00:00,,-5.5,M,,,0
-112.79888888888888,49.63027777777778,,-2.2,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.25,2011,,,,,0,25,3,,AB,20.2,0.1,0.3,2011-03-25 00:00:00,,-4.5,M,,,0
-112.79888888888888,49.63027777777778,,1.7,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.28,2011,,,,,0,28,3,,AB,16.3,6.4,0.5,2011-03-28 00:00:00,,-3.1,M,,,0
-112.79888888888888,49.63027777777778,,3.2,M,27,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.29,2011,,,,,57,29,3,,AB,14.8,10.7,0,2011-03-29 00:00:00,,-4.4,M,,,0
-112.79888888888888,49.63027777777778,,6.6,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.3.30,2011,,,,,80,30,3,,AB,11.4,14.6,0,2011-03-30 00:00:00,,-1.5,M,,,0
-112.79888888888888,49.63027777777778,,5,M,8,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.1,2011,,,,,37,1,4,,AB,13,8.6,2.3,2011-04-01 00:00:00,,1.3,M,,,0
-112.79888888888888,49.63027777777778,,0.8,M,36,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.2,2011,,,,,56,2,4,,AB,17.2,2.9,15.1,2011-04-02 00:00:00,,-1.3,M,,,0
-112.79888888888888,49.63027777777778,,0.2,M,36,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.3,2011,,,,,39,3,4,,AB,17.8,4.1,0.3,2011-04-03 00:00:00,,-3.8,M,,,0
-112.79888888888888,49.63027777777778,,3.9,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.4,2011,,,,,74,4,4,,AB,14.1,8.5,0,2011-04-04 00:00:00,,-0.8,M,,,0
-112.79888888888888,49.63027777777778,,4.6,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.5,2011,,,,,80,5,4,,AB,13.4,9.8,0,2011-04-05 00:00:00,,-0.7,M,,,0
-112.79888888888888,49.63027777777778,,2.6,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.6,2011,,,,,50,6,4,,AB,15.4,8.9,0,2011-04-06 00:00:00,,-3.8,M,,,0
-112.79888888888888,49.63027777777778,,-1.6,M,2,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.7,2011,,,,,48,7,4,,AB,19.6,2.7,0,2011-04-07 00:00:00,,-5.9,M,,,0
-112.79888888888888,49.63027777777778,,-0.1,M,19,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.8,2011,,,,,41,8,4,,AB,18.1,6.1,0,2011-04-08 00:00:00,,-6.2,M,,,0
-112.79888888888888,49.63027777777778,,4.2,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.9,2011,,,,,48,9,4,,AB,13.8,12.9,0,2011-04-09 00:00:00,,-4.5,M,,,0
-112.79888888888888,49.63027777777778,,8.3,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.10,2011,,,,,69,10,4,,AB,9.7,14,0,2011-04-10 00:00:00,,2.6,M,,,0
-112.79888888888888,49.63027777777778,,7.7,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.11,2011,,,,,87,11,4,,AB,10.3,14.7,0,2011-04-11 00:00:00,,0.7,M,,,0
-112.79888888888888,49.63027777777778,,3.2,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.12,2011,,,,,52,12,4,,AB,14.8,9,0,2011-04-12 00:00:00,,-2.6,M,,,0
-112.79888888888888,49.63027777777778,,1.9,M,9,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.13,2011,,,,,48,13,4,,AB,16.1,9.1,5.3,2011-04-13 00:00:00,,-5.4,M,,,0
-112.79888888888888,49.63027777777778,,1.2,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.14,2011,,,,,67,14,4,,AB,16.8,4.5,19,2011-04-14 00:00:00,,-2.2,M,,,0
-112.79888888888888,49.63027777777778,,2.5,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.15,2011,,,,,65,15,4,,AB,15.5,8.6,0,2011-04-15 00:00:00,,-3.7,M,,,0
-112.79888888888888,49.63027777777778,,-1.2,M,6,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.16,2011,,,,,32,16,4,,AB,19.2,0.2,6.1,2011-04-16 00:00:00,,-2.5,M,,,0
-112.79888888888888,49.63027777777778,,-3,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.17,2011,,,,,0,17,4,,AB,21,-1,3.3,2011-04-17 00:00:00,,-4.9,M,,,0
-112.79888888888888,49.63027777777778,,-3.9,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.18,2011,,,,,0,18,4,,AB,21.9,-0.3,0,2011-04-18 00:00:00,,-7.5,M,,,0
-112.79888888888888,49.63027777777778,,-2.4,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.19,2011,,,,,32,19,4,,AB,20.4,4.9,0,2011-04-19 00:00:00,,-9.7,M,,,0
-112.79888888888888,49.63027777777778,,1.7,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.20,2011,,,,,43,20,4,,AB,16.3,7.4,0,2011-04-20 00:00:00,,-4,M,,,0
-112.79888888888888,49.63027777777778,,2.7,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.21,2011,,,,,0,21,4,,AB,15.3,8.2,0,2011-04-21 00:00:00,,-2.9,M,,,0
-112.79888888888888,49.63027777777778,,4.2,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.22,2011,,,,,54,22,4,,AB,13.8,11,0,2011-04-22 00:00:00,,-2.7,M,,,0
-112.79888888888888,49.63027777777778,,5.7,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.23,2011,,,,,37,23,4,,AB,12.3,12.9,0,2011-04-23 00:00:00,,-1.6,M,,,0
-112.79888888888888,49.63027777777778,,7.3,M,27,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.24,2011,,,,,37,24,4,,AB,10.7,16,0,2011-04-24 00:00:00,,-1.5,M,,,0
-112.79888888888888,49.63027777777778,,7.9,M,23,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.25,2011,,,,,48,25,4,,AB,10.1,15.6,0,2011-04-25 00:00:00,,0.1,M,,,0
-112.79888888888888,49.63027777777778,,7.5,M,27,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.26,2011,,,,,54,26,4,,AB,10.5,14.5,0,2011-04-26 00:00:00,,0.5,M,,,0
-112.79888888888888,49.63027777777778,,8.6,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.27,2011,,,,,85,27,4,,AB,9.4,13.8,0,2011-04-27 00:00:00,,3.3,M,,,0
-112.79888888888888,49.63027777777778,,3.7,M,2,,3033875,,,,,LETHBRIDGE,,,3033875.2011.4.29,2011,,,,,74,29,4,,AB,14.3,7.2,6.6,2011-04-29 00:00:00,,0.2,M,,,0
-112.79888888888888,49.63027777777778,,6.1,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.1,2011,,,,,32,1,5,,AB,11.9,13.9,0,2011-05-01 00:00:00,,-1.8,M,,,0
-112.79888888888888,49.63027777777778,,10.8,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.2,2011,,,,,50,2,5,,AB,7.2,19.3,0,2011-05-02 00:00:00,,2.3,M,,,0
-112.79888888888888,49.63027777777778,,5.1,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.3,2011,,,,,67,3,5,,AB,12.9,9.3,6.8,2011-05-03 00:00:00,,0.8,M,,,0
-112.79888888888888,49.63027777777778,,7.9,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.4,2011,,,,,56,4,5,,AB,10.1,16.1,0,2011-05-04 00:00:00,,-0.3,M,,,0
-112.79888888888888,49.63027777777778,,10.8,M,26,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.5,2011,,,,,63,5,5,,AB,7.2,17.5,0,2011-05-05 00:00:00,,4,M,,,0
-112.79888888888888,49.63027777777778,,8.3,M,27,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.6,2011,,,,,50,6,5,,AB,9.7,14.6,0,2011-05-06 00:00:00,,1.9,M,,,0
-112.79888888888888,49.63027777777778,,9,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.7,2011,,,,,44,7,5,,AB,9,16.4,0,2011-05-07 00:00:00,,1.6,M,,,0
-112.79888888888888,49.63027777777778,,6.1,M,2,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.8,2011,,,,,43,8,5,,AB,11.9,13.3,0,2011-05-08 00:00:00,,-1.1,M,,,0
-112.79888888888888,49.63027777777778,,7.7,M,2,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.9,2011,,,,,35,9,5,,AB,10.3,12.2,0,2011-05-09 00:00:00,,3.2,M,,,0
-112.79888888888888,49.63027777777778,,7.4,M,9,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.10,2011,,,,,32,10,5,,AB,10.6,17.1,0,2011-05-10 00:00:00,,-2.3,M,,,0
-112.79888888888888,49.63027777777778,,11.4,M,15,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.11,2011,,,,,48,11,5,,AB,6.6,21.8,0,2011-05-11 00:00:00,,0.9,M,,,0
-112.79888888888888,49.63027777777778,,12.9,M,14,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.12,2011,,,,,43,12,5,,AB,5.1,23,0,2011-05-12 00:00:00,,2.7,M,,,0
-112.79888888888888,49.63027777777778,,11.7,M,14,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.13,2011,,,,,46,13,5,,AB,6.3,19.5,0,2011-05-13 00:00:00,,3.9,M,,,0
-112.79888888888888,49.63027777777778,,9,M,13,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.14,2011,,,,,59,14,5,,AB,9,17.3,0,2011-05-14 00:00:00,,0.6,M,,,0
-112.79888888888888,49.63027777777778,,9.4,M,14,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.15,2011,,,,,57,15,5,,AB,8.6,18.7,0,2011-05-15 00:00:00,,0.1,M,,,0
-112.79888888888888,49.63027777777778,,11.1,M,24,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.16,2011,,,,,61,16,5,,AB,6.9,18.2,0,2011-05-16 00:00:00,,3.9,M,,,0
-112.79888888888888,49.63027777777778,,8.4,M,21,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.17,2011,,,,,67,17,5,,AB,9.6,15.4,0,2011-05-17 00:00:00,,1.3,M,,,0
-112.79888888888888,49.63027777777778,,7.9,M,4,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.18,2011,,,,,48,18,5,,AB,10.1,17.9,0,2011-05-18 00:00:00,,-2.2,M,,,0
-112.79888888888888,49.63027777777778,,10.1,M,36,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.19,2011,,,,,54,19,5,,AB,7.9,12.9,14.8,2011-05-19 00:00:00,,7.3,M,,,0
-112.79888888888888,49.63027777777778,,12.5,M,32,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.20,2011,,,,,32,20,5,,AB,5.5,17.3,1,2011-05-20 00:00:00,,7.6,M,,,0
-112.79888888888888,49.63027777777778,,12,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.21,2011,,,,,0,21,5,,AB,6,18.3,0,2011-05-21 00:00:00,,5.7,M,,,0
-112.79888888888888,49.63027777777778,,13.7,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.22,2011,,,,,0,22,5,,AB,4.3,16.6,2.5,2011-05-22 00:00:00,,10.8,M,,,0
-112.79888888888888,49.63027777777778,,11.4,M,1,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.23,2011,,,,,46,23,5,,AB,6.6,16.6,14.3,2011-05-23 00:00:00,,6.2,M,,,0
-112.79888888888888,49.63027777777778,,5.5,M,1,,3033875,M,,,,LETHBRIDGE,,,3033875.2011.5.24,2011,,,,,44,24,5,,AB,12.5,6.5,,2011-05-24 00:00:00,,4.5,M,,,0
-112.79888888888888,49.63027777777778,,9.5,M,11,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.25,2011,,,,,39,25,5,,AB,8.5,13.6,1.8,2011-05-25 00:00:00,,5.3,M,,,0
-112.79888888888888,49.63027777777778,,7.3,M,27,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.26,2011,,,,,87,26,5,,AB,10.7,10.9,16.6,2011-05-26 00:00:00,,3.7,M,,,0
-112.79888888888888,49.63027777777778,,4.9,M,25,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.27,2011,,,,,72,27,5,,AB,13.1,6.7,9.4,2011-05-27 00:00:00,,3.1,M,,,0
-112.79888888888888,49.63027777777778,,8.6,M,28,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.28,2011,,,,,39,28,5,,AB,9.4,12.6,3.1,2011-05-28 00:00:00,,4.6,M,,,0
-112.79888888888888,49.63027777777778,,7.1,M,6,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.29,2011,,,,,41,29,5,,AB,10.9,13.7,0,2011-05-29 00:00:00,,0.5,M,,,0
-112.79888888888888,49.63027777777778,,8.8,M,0,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.30,2011,,,,,0,30,5,,AB,9.2,14.6,0,2011-05-30 00:00:00,,3,M,,,0
-112.79888888888888,49.63027777777778,,9.2,M,12,,3033875,,,,,LETHBRIDGE,,,3033875.2011.5.31,2011,,,,,32,31,5,,AB,8.8,17.5,0,2011-05-31 00:00:00,,0.9,M,,,0
-112.79888888888888,49.63027777777778,,11.7,M,13,,3033875,,,,,LETHBRIDGE,,,3033875.2011.6.1,2011,,,,,37,1,6,,AB,6.3,18.2,0,2011-06-01 00:00:00,,5.1,M,,,0
